"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","sample","count","tissue","treatment","day"
"3627","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T055F",0,"F","DO","3"
"3628","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T055G",0,"G","DO","3"
"3629","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T056F",0,"F","DO","3"
"3630","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T056G",0,"G","DO","3"
"3631","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T057F",0,"F","DO","3"
"3632","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T057G",0,"G","DO","3"
"3633","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T058F",0,"F","DO","3"
"3634","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T058G",0,"G","DO","3"
"3635","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T110F",0,"F","DO","3"
"3636","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T110G",0,"G","DO","3"
"3637","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T111F",0,"F","DO","3"
"3638","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T111G",0,"G","DO","3"
"3639","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T112F",0,"F","DO","3"
"3640","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T112G",0,"G","DO","3"
"3641","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T118F",0,"F","OA","3"
"3642","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T118G",0,"G","OA","3"
"3643","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T119F",0,"F","OA","3"
"3644","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T119G",0,"G","OA","3"
"3645","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T126F",0,"F","control","3"
"3646","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T126G",0,"G","control","3"
"3647","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T127F",0,"F","control","3"
"3648","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T127G",0,"G","control","3"
"3649","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T128F",0,"F","control","3"
"3650","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T128G",0,"G","control","3"
"3651","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T129F",0,"F","control","3"
"3652","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T129G",0,"G","control","3"
"3653","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T130F",0,"F","control","3"
"3654","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T130G",0,"G","control","3"
"3655","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T131F",0,"F","control","3"
"3656","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T131G",0,"G","control","3"
"3657","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T132F",0,"F","control","3"
"3658","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T132G",0,"G","control","3"
"3659","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T133F",0,"F","control","3"
"3660","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T133G",0,"G","control","3"
"3661","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T134F",0,"F","control","3"
"3662","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T134G",0,"G","control","3"
"3663","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T135F",0,"F","control","3"
"3664","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T135G",0,"G","control","3"
"3665","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T136F",0,"F","control","3"
"3666","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T136G",0,"G","control","3"
"3667","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T137F",0,"F","control","3"
"3668","LOC134683512","Byssal peroxidase-like protein 2","A0A193DUA2",NA,"Mytilus coruscus (Sea mussel)","T137G",0,"G","control","3"
"3669","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T001F",4,"F","control","0"
"3670","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T001FX",4,"X","control","0"
"3671","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T001G",47,"G","control","0"
"3672","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T002F",3,"F","control","0"
"3673","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T002FX",4,"X","control","0"
"3674","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T002G",9,"G","control","0"
"3675","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T003F",13,"F","control","0"
"3676","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T003FX",4,"X","control","0"
"3677","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T003G",5,"G","control","0"
"3678","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T004F",2,"F","control","0"
"3679","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T004FX",6,"X","control","0"
"3680","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T004G",16,"G","control","0"
"3681","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T005F",7,"F","control","0"
"3682","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T005FX",9,"X","control","0"
"3683","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T005G",16,"G","control","0"
"3684","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T006F",3,"F","control","0"
"3685","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T006FX",3,"X","control","0"
"3686","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T006G",3,"G","control","0"
"3687","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T007F",9,"F","control","0"
"3688","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T007FX",0,"X","control","0"
"3689","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T007G",20,"G","control","0"
"3690","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T008F",7,"F","control","0"
"3691","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T008FX",4,"X","control","0"
"3692","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T008G",4,"G","control","0"
"3693","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T009F",13,"F","control","0"
"3694","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T009FX",7,"X","control","0"
"3695","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T009G",81,"G","control","0"
"3696","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T010F",5,"F","control","0"
"3697","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T010FX",0,"X","control","0"
"3698","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T010G",3,"G","control","0"
"3699","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T011F",3,"F","control","0"
"3700","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T011FX",32,"X","control","0"
"3701","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T011G",6,"G","control","0"
"3702","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T012F",5,"F","control","0"
"3703","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T012FX",12,"X","control","0"
"3704","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T012G",36,"G","control","0"
"3705","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T014F",7,"F","OA","3"
"3706","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T014G",4,"G","OA","3"
"3707","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T015F",13,"F","OA","3"
"3708","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T015G",5,"G","OA","3"
"3709","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T016F",23,"F","OA","3"
"3710","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T016G",10,"G","OA","3"
"3711","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T017F",10,"F","OA","3"
"3712","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T017G",8,"G","OA","3"
"3713","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T019F",58,"F","OA","3"
"3714","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T019G",55,"G","OA","3"
"3715","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T021F",0,"F","OA","3"
"3716","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T021G",174,"G","OA","3"
"3717","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T023F",25,"F","OA","3"
"3718","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T023G",26,"G","OA","3"
"3719","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T025F",17,"F","OA","3"
"3720","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T025G",39,"G","OA","3"
"3721","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T026F",27,"F","OA","3"
"3722","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T026G",5,"G","OA","3"
"3723","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T027F",23,"F","OA","3"
"3724","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T027G",15,"G","OA","3"
"3725","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T029F",39,"F","OW","3"
"3726","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T029G",7,"G","OW","3"
"3727","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T030F",14,"F","OW","3"
"3728","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T030G",16,"G","OW","3"
"3729","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T031F",5,"F","OW","3"
"3730","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T031G",13,"G","OW","3"
"3731","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T033F",9,"F","OW","3"
"3732","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T033G",7,"G","OW","3"
"3733","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T034F",2,"F","OW","3"
"3734","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T034G",9,"G","OW","3"
"3735","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T035F",3,"F","OW","3"
"3736","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T035G",53,"G","OW","3"
"3737","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T036F",0,"F","OW","3"
"3738","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T036G",8,"G","OW","3"
"3739","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T037F",3,"F","OW","3"
"3740","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T037G",19,"G","OW","3"
"3741","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T038F",1,"F","OW","3"
"3742","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T038G",31,"G","OW","3"
"3743","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T039F",0,"F","OW","3"
"3744","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T039G",15,"G","OW","3"
"3745","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T040F",19,"F","OW","3"
"3746","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T040G",28,"G","OW","3"
"3747","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T041F",1,"F","OW","3"
"3748","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T041G",16,"G","OW","3"
"3749","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T046F",148,"F","DO","3"
"3750","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T046G",64,"G","DO","3"
"3751","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T047G",39,"G","DO","3"
"3752","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T049F",77,"F","DO","3"
"3753","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T049G",9,"G","DO","3"
"3754","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T051F",0,"F","DO","3"
"3755","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T051G",3,"G","DO","3"
"3756","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T052F",160,"F","DO","3"
"3757","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T052G",18,"G","DO","3"
"3758","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T055F",52,"F","DO","3"
"3759","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T055G",18,"G","DO","3"
"3760","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T056F",2,"F","DO","3"
"3761","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T056G",12,"G","DO","3"
"3762","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T057F",15,"F","DO","3"
"3763","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T057G",12,"G","DO","3"
"3764","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T058F",286,"F","DO","3"
"3765","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T058G",9,"G","DO","3"
"3766","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T110F",158,"F","DO","3"
"3767","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T110G",21,"G","DO","3"
"3768","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T111F",8,"F","DO","3"
"3769","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T111G",3,"G","DO","3"
"3770","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T112F",10,"F","DO","3"
"3771","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T112G",40,"G","DO","3"
"3772","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T118F",5,"F","OA","3"
"3773","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T118G",33,"G","OA","3"
"3774","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T119F",12,"F","OA","3"
"3775","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T119G",107,"G","OA","3"
"3776","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T126F",3,"F","control","3"
"3777","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T126G",9,"G","control","3"
"3778","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T127F",7,"F","control","3"
"3779","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T127G",5,"G","control","3"
"3780","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T128F",0,"F","control","3"
"3781","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T128G",8,"G","control","3"
"3782","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T129F",0,"F","control","3"
"3783","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T129G",0,"G","control","3"
"3784","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T130F",0,"F","control","3"
"3785","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T130G",0,"G","control","3"
"3786","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T131F",3,"F","control","3"
"3787","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T131G",11,"G","control","3"
"3788","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T132F",3,"F","control","3"
"3789","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T132G",9,"G","control","3"
"3790","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T133F",4,"F","control","3"
"3791","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T133G",10,"G","control","3"
"3792","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T134F",3,"F","control","3"
"3793","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T134G",5,"G","control","3"
"3794","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T135F",1,"F","control","3"
"3795","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T135G",76,"G","control","3"
"3796","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T136F",0,"F","control","3"
"3797","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T136G",36,"G","control","3"
"3798","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T137F",3,"F","control","3"
"3799","LOC134697300","Byssal HSP-like protein 1","A0A193DU97",NA,"Mytilus coruscus (Sea mussel)","T137G",17,"G","control","3"
"3800","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T001F",337,"F","control","0"
"3801","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T001FX",216,"X","control","0"
"3802","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T001G",28,"G","control","0"
"3803","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T002F",307,"F","control","0"
"3804","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T002FX",167,"X","control","0"
"3805","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T002G",53,"G","control","0"
"3806","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T003F",394,"F","control","0"
"3807","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T003FX",291,"X","control","0"
"3808","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T003G",53,"G","control","0"
"3809","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T004F",640,"F","control","0"
"3810","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T004FX",386,"X","control","0"
"3811","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T004G",56,"G","control","0"
"3812","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T005F",286,"F","control","0"
"3813","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T005FX",280,"X","control","0"
"3814","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T005G",64,"G","control","0"
"3815","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T006F",341,"F","control","0"
"3816","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T006FX",275,"X","control","0"
"3817","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T006G",33,"G","control","0"
"3818","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T007F",448,"F","control","0"
"3819","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T007FX",135,"X","control","0"
"3820","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T007G",46,"G","control","0"
"3821","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T008F",396,"F","control","0"
"3822","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T008FX",157,"X","control","0"
"3823","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T008G",55,"G","control","0"
"3824","LOC134694421","Byssal calumenin-like protein 1","A0A193DU95",NA,"Mytilus coruscus (Sea mussel)","T009F",711,"F","control","0"
